수토금,水土金,(흉),세밀한 성격에 신용도 있다. 그러나 소극적인 성격에 자존심이 강하다. 초기에는 일을 잘 해 나가도 마무리가 부족하니 성공을 못하고 노력한 만큼의 대가를 얻지 못한다. 가정적으로도 안정치 못하다. 부부 사이 합심이 어렵고 수심이 가득하다. 심신이 고단하니 건강 역시 좋지 않다. 위장병 신장 질환 관절염에 각별히 유의해야 한다.
수토수,水土水,(흉),자존심이 강하고 허영심이 많다. 운세가 불안하고 성공 운이 약하다. 따라서 하는 일마다 장애가 따르고 발전이 어렵다. 일시적인 성공이 있더라도 급변이나 재화로 곤란을 겪게 된다. 가정 운도 안정치 못하다. 부모 형제와 불 합하게 되고 가족간에 생리사별(生離死別)하게 된다. 건강도 좋지 않다. 뇌일혈 위장병 심장병을 주의하고 교통 사고에 각별히 신경 써야 한다.
수금목,水金木,(흉),신경이 지나치게 예민하고 세심하며 의심이 많다. 초기에는 순조롭고 만사형통(萬事亨通)하여 풍족하지만 끝 맺음이 없고 돌발적인 화로 실패하게 된다. 금전 운이 따르지 않으니 경제적으로도 불안하고 주변 환경 또한 불안하다. 가정 운도 안정치 못하다. 부부 사이 합심이 어렵고 갈등이 많다. 부모와 일찍 이별하고 자녀도 불효한다. 안팎으로 많은 재난과 고난을 겪게 되는 운이다. 건강도 좋지 않다. 폐질환 신경통 외상 신경성 질환에 유의 해야 한다.
수금화,水金火,(흉),활발한 성격이지만 말을 경솔하게 하는 편이라 말과 행동이 일치 하지 못한다. 기초 운과 성공 운이 부족하여 성공을 하더라도 운세가 기울어 실패를 하게 된다. 일생 동안 행운은 누리기 어렵겠다. 금전 운이 없어 수입보다는 지출이 많고 경제적 어려움이 많이 따릅니다. 가정 운도 길(吉)하지 못하다. 부모와의 인연이 없고 가정 불화가 있으며 이별 수까지 있다. 건강도 좋지 않다. 신경통 위장병 폐질환 신경성 질환에 유의 해야 한다.
수금토,水金土,(길),머리가 명석하고 총명하며 노력형이다. 기초 운이 튼튼하여 성공 운이 순조로우니 운수가 대통하겠다. 뜻한 바를 어렵지 않게 얻을 수 있다. 가정 운도 길(吉)하다. 형제간에 화목하고 부부 사이도 다정다감 하다. 자녀들도 효도 한다. 자손 역시 영귀(榮貴)하게 되니 일생 평안한 운이다. 건강 운 역시 좋아 장수를 누리게 된다.
수금금,水金金,(길),두뇌가 명석하고 뛰어난 재지(才智)를 갖고 있다. 기초 운도 튼튼하고 성공 운도 좋으니 순조롭게 성공 발전 한다. 부(富)와 귀(貴)을 모두 얻으며 뜻한 바를 어렵지 않게 얻을 수 있다. 가정 운도 복(福) 되다. 부모 형제 화목하고 부부사이 역시 금슬이 좋다. 안팎으로 평안된 삶이다. 건강 또한 좋으니 장수를 누리게 된다. 그러나 성명 각격(各格)중 수리가 흉(凶)하면 불운한 생활을 하게 된다.
수금수,水金水,(길),온화하고 겸손한 성품을 지녔다. 운수가 매우 길(吉)하다. 뜻한 바를 어렵지 않게 얻게 되고 행복을 누리게 되는 운이다. 부귀와 명예를 얻게 되고 출세 운도 순조롭다. 가정적으로도 안정된다. 부부 사이에 화목하고 영특한 자손도 얻게 된다. 그러나 성명 각격(各格)중 수리가 흉(凶)하면 수액(水厄)이 있고 급변을 당하게 된다
수수목,水水木,(길),활달한 성품이지만 자신을 과신하는 기질이 있다. 꾸준히 노력하여 크게 성공하기도 한다. 성공 운이 순조롭고 환경이 안정적이기 때문에 어려움이 없다. 가정적으로도 안정하다. 부부 사이 화평하고 자녀들도 효도 한다. 만사가 순탄한 운이다. 그러나 성명 각격(各格)중 수리가 흉(凶)이면 부부 사이가 불화하고 불운을 겪게 된다.
수수화,水水火,(길),신경이 지나치게 예민하고 신경질적이며 자만심도 강하다. 하는 일마다 뜻밖의 재화나 재난으로 어려움을 겪게 된다. 경제적으로도 안정치 못하고 집과 직업에 변화가 많으니 안정된 생활은 어렵다. 가정 운도 길(吉)하지 않다. 부모와 일찍 이별하게 되고 형제와도 인연이 없다. 부부 사이 의견 대립이 빈번하며 처자와 생리사별(生離死別)하게 되는 운이다. 건강 운도 좋지 않다. 심장 질환 혈압성 질환 위장병에 유의 해야 한다.
수수토,水水土,(흉),총명하지만 자만심이 강하고 급한 성격을 지녔다. 인덕(人德)이 없고 일시적인 성공이 있더라도 뜻밖의 재난이나 급변으로 실패하게 된다. 전운도 좋지 않으며 하는 일마다 장애가 따르니 평생 동안 불안한 생활만 하게 된다. 가정 운 역시 좋지 않다. 부부 사이 생리사별(生離死別)하게 되고 자식 덕도 기대하기 어렵다. 자녀가 불효하니 심신이 고달프기만 하다. 건강 운도 길(吉)하지 못하다. 신장 질환 관절염 심장병 혈압성 질환에 유의 해야 한다. 특히 여자는 남편 덕이 없다.
수수금,水水金,(길),머리가 총명하며 노력형이다. 기초 운이 튼튼하여 성공 운이 순조롭다. 만사가 순조로우니 부와 명예를 얻게 된다. 그러나 방탕한 생활은 불행을 자초하는 경우이다. 가정적으로도 부부 사이 화목하니 복(福) 된 운이다. 건강상으로도 말년에 신경성 위장병과 당뇨병만 유의 하면 건강한 편이다. 그러나 성명 각격(各格)중 수리가 흉(凶)하면 불의의 재액을 당하거나 단명하는 수가 있다.
수수수,水水水,(흉),활동적이지만 자만심이 강하다. 초년 운이 순조로우니 일시적인 성공은 있겠으나 뜻하지 않은 재앙으로 오래 가지 못하고 실패를 가져온다. 하는 일마다 실패를 가져오니 뜻한 바를 이루기 어렵다. 가정 운도 길(吉)하지 못하다. 부부 사이 불화가 심하여 고독한 생활을 하게 된다. 건강 운도 따르지 않으니 신장 질환 심장병 급변 등으로 고생하게 되는 운이다. 성명 각격(各格)중 수리가 흉(凶)으로 구성되어 있으면 수액(水厄)까지 따르니 유의 해야 한다.
